,last_name,first_name,birthday,gender,type,state,party
923,Fullerton,David,1772-10-04,M,rep,PA,Republican
924,Gray,John,,M,rep,VA,Republican
925,Gross,Ezra,1787-07-11,M,rep,NY,Republican
926,Guyon,James,1778-12-24,M,rep,NY,Republican
927,Hackley,Aaron,1783-05-06,M,rep,NY,Republican
928,Hall,George,1770-05-12,M,rep,NY,Republican
929,Hall,Willard,1780-12-24,M,rep,DE,Republican
930,Hazard,Nathaniel,,M,rep,RI,Republican
931,Herrick,Samuel,1779-04-14,M,rep,OH,Republican
932,Hibshman,Jacob,1772-01-31,M,rep,PA,Republican
933,Hiester,Joseph,1752-11-18,M,rep,PA,Republican
934,Hostetter,Jacob,1754-05-09,M,rep,PA,Republican
935,Johnson,James,,M,rep,VA,Republican
938,Kinsey,Charles,,M,rep,NJ,Republican
939,Kinsley,Martin,1754-06-02,M,rep,MA,Republican
940,Lanman,James,1767-06-14,M,sen,CT,Republican
941,Linn,John,1763-12-03,M,rep,NJ,Republican
942,Logan,William,1776-12-08,M,sen,KY,Republican
943,Lowrie,Walter,1784-12-10,M,sen,PA,Republican
944,Lyman,Joseph,1785-02-14,M,rep,NY,Republican
945,Maclay,William,1774-08-23,M,rep,PA,Republican
946,Marchand,David,1776-12-10,M,rep,PA,Republican
948,McCreary,John,,M,rep,SC,Republican
950,McLean,Alney,1779-06-10,M,rep,KY,Republican
951,Meigs,Henry,1782-10-28,M,rep,NY,Republican
952,Merrill,Orsamus,1775-06-18,M,rep,VT,Republican
953,Moore,Robert,1778-03-30,M,rep,PA,Republican
954,Morton,Marcus,1784-12-19,M,rep,MA,Republican
955,Moseley,Jonathan,1762-04-09,M,rep,CT,Republican
956,Murray,John,,M,rep,PA,Republican
957,Parker,James,,M,rep,MA,Republican
958,Parker,Severn,1787-07-19,M,rep,VA,Republican
959,Parrott,John,1767-08-08,M,sen,NH,Republican
960,Peek,Harmanus,1782-06-24,M,rep,NY,Republican
961,Philson,Robert,,M,rep,PA,Republican
962,Pinckney,Charles,1757-10-26,M,rep,SC,Republican
964,Pleasants,James,1769-10-24,M,sen,VA,Republican
965,Quarles,Tunstall,,M,rep,KY,Republican
966,Richards,Mark,1760-07-15,M,rep,VT,Republican
967,Richmond,Jonathan,1774-07-31,M,rep,NY,Republican
968,Ringgold,Samuel,1770-01-15,M,rep,MD,Republican
969,Sage,Ebenezer,1755-08-16,M,rep,NY,Republican
970,Sampson,Zabdiel,1781-08-22,M,rep,MA,Republican
971,Settle,Thomas,1789-03-09,M,rep,NC,Republican
972,Shaw,Henry,,M,rep,MA,Republican
973,Simkins,Eldred,1779-08-30,M,rep,SC,Republican
975,Smith,Ballard,,M,rep,VA,Republican
976,Smith,Bernard,1776-07-05,M,rep,NJ,Republican
977,Smith,James,1790-10-15,M,rep,NC,Republican
978,Southard,Henry,1747-10-07,M,rep,NJ,Republican
979,Stevens,James,1768-07-04,M,rep,CT,Republican
981,Strong,William,,M,rep,VT,Republican
982,Strother,George,,M,rep,VA,Republican
983,Tarr,Christian,1765-05-25,M,rep,PA,Republican
984,Taylor,Waller,,M,sen,IN,Republican
985,Terrell,William,,M,rep,GA,Republican
986,Tompkins,Caleb,1759-12-22,M,rep,NY,Republican
987,Trimble,William,1786-04-04,M,sen,OH,Republican
988,Walker,David,,M,rep,KY,Republican
989,Walker,Freeman,1780-10-25,M,sen,GA,Republican
990,Walker,John,1783-08-12,M,sen,AL,Republican
991,Wallace,James,,M,rep,PA,Republican
992,Wendover,Peter,1768-08-01,M,rep,NY,Republican
993,Holmes,David,1769-03-10,M,sen,MS,Republican
995,Talbot,Isham,,M,sen,KY,Republican
996,Baldwin,Henry,1780-01-14,M,rep,PA,Republican
997,Barber,Levi,1777-10-16,M,rep,OH,Republican
998,Barbour,James,1775-06-10,M,sen,VA,Republican
999,Barstow,Gideon,1783-09-07,M,rep,MA,Republican
1003,Blackledge,William,,M,rep,NC,Republican
1004,Boardman,Elijah,1760-03-07,M,sen,CT,Republican
1005,Borland,Charles,1786-06-29,M,rep,NY,Republican
1006,Breckinridge,James,,M,rep,KY,Republican
1007,Bryan,Henry,1786-02-23,M,rep,TN,Republican
1008,Bullock,Wingfield,,M,rep,KY,Republican
1009,Burrows,Daniel,1766-10-26,M,rep,CT,Republican
1010,Butler,Josiah,1779-12-04,M,rep,NH,Republican
1011,Campbell,Samuel,1773-07-11,M,rep,NY,Republican
1012,Cannon,Newton,1781-05-22,M,rep,TN,Republican
1013,Chambers,David,1780-11-25,M,rep,OH,Republican
1015,Conkling,Alfred,1789-10-12,M,rep,NY,Republican
1016,Cosden,Jeremiah,1821-03-04,M,rep,MD,Republican
1017,Crudup,Josiah,1791-01-13,M,rep,NC,Republican
1019,Darlington,William,1782-04-28,M,rep,PA,Republican
1020,De Wolf,James,1764-03-18,M,sen,RI,Republican
1021,Denison,George,1790-02-22,M,rep,PA,Republican
1023,Eustis,William,1753-06-10,M,rep,MA,Republican
1027,Gross,Samuel,1776-11-10,M,rep,PA,Republican
1028,Harris,Mark,1779-01-27,M,rep,ME,Republican
1029,Hawkes,James,1776-12-13,M,rep,NY,Republican
1031,Hill,Mark,1772-06-30,M,rep,ME,Republican
1032,Hubbard,Thomas,1781-12-05,M,rep,NY,Republican
1033,Jackson,Edward,1793-01-25,M,rep,VA,Republican
1034,Jones,Francis,,M,rep,TN,Republican
1035,Jones,James,1772-12-11,M,rep,VA,Republican
1036,Keyes,Elias,1758-04-14,M,rep,VT,Republican
1038,Lowndes,William,1782-02-11,M,rep,SC,Republican
1039,McCarty,Richard,1780-02-19,M,rep,NY,Republican
1042,Montgomery,Thomas,,M,rep,KY,Republican
1043,Moore,Samuel,1774-02-08,M,rep,PA,Republican
1044,Moore,Thomas,,M,rep,VA,Republican
1045,Murray,Thomas,,M,rep,PA,Republican
1046,Nelson,Hugh,1768-09-30,M,rep,VA,Republican
1047,Nelson,John,1791-06-01,M,rep,MD,Republican
1048,New,Anthony,,M,rep,KY,Republican
1049,Overstreet,James,1773-02-11,M,rep,SC,Republican
1052,Pierson,Jeremiah,1766-09-13,M,rep,NY,Republican
1053,Pinkney,William,1764-03-17,M,sen,MD,Republican
1054,Reed,Philip,,M,rep,MD,Republican
1055,Reid,Robert,1789-09-08,M,rep,GA,Republican
1056,Rhea,John,,M,rep,TN,Republican
1057,Robertson,George,1790-11-18,M,rep,KY,Republican
1059,Russ,John,1767-10-29,M,rep,CT,Republican
1060,Russell,Jonathan,1771-02-27,M,rep,MA,Republican
1062,Smith,John,1792-07-01,M,rep,KY,Republican
1063,Spencer,Elijah,,M,rep,NY,Republican
1066,Upham,Nathaniel,1774-06-09,M,rep,NH,Republican
1069,Walker,Felix,1753-07-19,M,rep,NC,Republican
1070,Walworth,Reuben,1788-10-26,M,rep,NY,Republican
1071,White,Phineas,1770-10-30,M,rep,VT,Republican
1073,Williamson,William,1779-07-31,M,rep,ME,Republican
1074,Woodson,Samuel,1777-09-15,M,rep,KY,Republican
1076,Wright,Robert,1752-11-20,M,rep,MD,Republican
1077,Brown,Ethan,1776-07-04,M,sen,OH,Republican
1078,Kelly,William,1786-09-22,M,sen,AL,Republican
1080,Rodney,Caesar,1772-01-04,M,sen,DE,Republican
1081,Taylor,John,1753-12-19,M,sen,VA,Republican
1082,Abbott,Joel,1776-03-17,M,rep,GA,Republican
1083,Ball,William,1781-01-02,M,rep,VA,Republican
1103,Fuller,Timothy,1778-07-11,M,rep,MA,Republican
1108,Herkimer,John,,M,rep,NY,Republican
1110,Hooks,Charles,1768-02-20,M,rep,NC,Republican
1117,Livermore,Arthur,1766-07-29,M,rep,NH,Republican
1127,Patterson,Thomas,1764-10-01,M,rep,PA,Republican
1129,Prince,William,,M,rep,IN,Republican
1130,Reynolds,James,,M,rep,TN,Republican
1131,Rich,Charles,1771-09-13,M,rep,VT,Republican
1135,Rogers,Thomas,,M,rep,PA,Republican
1147,Tod,John,,M,rep,PA,Republican
1151,Udree,Daniel,1751-08-05,M,rep,PA,Republican
1160,Williams,Isaac,1777-04-05,M,rep,NY,Republican
1163,Wilson,Isaac,1780-06-25,M,rep,NY,Republican
1367,Clark,James,1779-01-16,M,rep,KY,Republican
1476,Condict,Lewis,1772-03-03,M,rep,NJ,Republican
1482,Creighton,William,1778-10-29,M,rep,OH,Republican
1535,Newton,Thomas,1768-11-21,M,rep,VA,Republican
1551,Taylor,John,1784-03-26,M,rep,NY,Republican
3055,Bell,James,1804-11-13,M,sen,NH,Republican
3079,Durkee,Charles,1805-12-10,M,sen,WI,Republican
3095,Hodges,George,1789-07-04,M,rep,VT,Republican
3140,Seward,William,1801-05-16,M,sen,NY,Republican
3170,Abbott,Nehemiah,1804-03-29,M,rep,ME,Republican
3172,Andrews,Samuel,1796-10-16,M,rep,NY,Republican
3175,Bennett,Henry,1808-09-29,M,rep,NY,Republican
3176,Billinghurst,Charles,1818-07-27,M,rep,WI,Republican
3178,Bliss,Philemon,1813-07-28,M,rep,OH,Republican
3180,Brenton,Samuel,1810-11-22,M,rep,IN,Republican
3188,Chaffee,Calvin,1811-08-28,M,rep,MA,Republican
3190,Clark,Ezra,1813-09-12,M,rep,CT,Republican
3191,Clawson,Isaiah,1822-03-30,M,rep,NJ,Republican
3194,Comins,Linus,1817-11-29,M,rep,MA,Republican
3195,Damrell,William,1809-11-29,M,rep,MA,Republican
3197,Davis,Timothy,1794-03-29,M,rep,IA,Republican
3198,Davis,Timothy,1821-04-12,M,rep,MA,Republican
3199,Dean,Sidney,1818-11-16,M,rep,CT,Republican
3201,Dodd,Edward,1805-08-25,M,rep,NY,Republican
3203,Durfee,Nathaniel,1812-09-29,M,rep,RI,Republican
3204,Edie,John,1814-01-14,M,rep,PA,Republican
3210,Giddings,Joshua,1795-10-06,M,rep,OH,Republican
3212,Gilman,Charles,1824-02-26,M,rep,ME,Republican
3213,Goodwin,Henry,1824-06-25,M,rep,NY,Republican
3214,Granger,Amos,1789-06-03,M,rep,NY,Republican
3221,Hall,Robert,1812-01-28,M,rep,MA,Republican
3223,Harlan,Aaron,1802-09-08,M,rep,OH,Republican
3235,Keim,William,1813-06-13,M,rep,PA,Republican
3238,King,Preston,1806-10-14,M,sen,NY,Republican
3240,Knapp,Chauncey,1809-02-26,M,rep,MA,Republican
3241,Kunkel,John,1816-09-18,M,rep,PA,Republican
3245,Leiter,Benjamin,1813-10-13,M,rep,OH,Republican
3252,Matteson,Orsamus,1805-08-28,M,rep,NY,Republican
3256,Morgan,Edwin,1806-05-02,M,rep,NY,Republican
3258,Morse,Oliver,1815-03-26,M,rep,NY,Republican
3259,Mott,Richard,1804-07-21,M,rep,OH,Republican
3260,Murray,Ambrose,1807-11-27,M,rep,NY,Republican
3261,Nichols,Matthias,1824-10-03,M,rep,OH,Republican
3262,Nourse,Amos,1794-12-17,M,sen,ME,Republican
3264,Parker,John,1805-06-14,M,rep,NY,Republican
3267,Pike,James,1818-11-10,M,rep,NH,Republican
3270,Purviance,Samuel,1809-01-10,M,rep,PA,Republican
3275,Ritchie,David,1812-08-19,M,rep,PA,Republican
3276,Robbins,George,1808-09-24,M,rep,NJ,Republican
3277,Roberts,Anthony,1803-10-29,M,rep,PA,Republican
3284,Sherman,Judson,,M,rep,NY,Republican
3286,Simmons,James,1795-09-10,M,sen,RI,Republican
3291,Thompson,John,1809-07-04,M,rep,NY,Republican
3295,Walbridge,David,1802-07-30,M,rep,MI,Republican
3299,Wood,John,1813-11-17,M,rep,ME,Republican
3317,Beale,Charles,1824-03-05,M,rep,NY,Republican
3319,Bingham,Kinsley,1808-12-16,M,sen,MI,Republican
3328,Brayton,William,1815-11-06,M,rep,RI,Republican
3329,Briggs,George,1805-05-06,M,rep,NY,Republican
3333,Burlingame,Anson,1820-11-14,M,rep,MA,Republican
3334,Burroughs,Silas,1810-07-16,M,rep,NY,Republican
3335,Butterfield,Martin,1790-12-08,M,rep,NY,Republican
3336,Carey,John,1792-04-05,M,rep,OH,Republican
3337,Carter,Luther,1805-02-25,M,rep,NY,Republican
3338,Case,Charles,1817-12-21,M,rep,IN,Republican
3344,Coburn,Stephen,1817-11-11,M,rep,ME,Republican
3345,Cochrane,Clark,1815-05-31,M,rep,NY,Republican
3363,Foster,Stephen,1799-12-24,M,rep,ME,Republican
3364,French,Ezra,1810-09-23,M,rep,ME,Republican
3369,Graham,James,1812-09-18,M,rep,NY,Republican
3370,Hale,John,1806-03-31,M,sen,NH,Republican
3371,Hall,Chapin,1816-07-12,M,rep,PA,Republican
3378,Helmick,William,1817-09-06,M,rep,OH,Republican
3381,Hoard,Charles,1805-06-05,M,rep,NY,Republican
3383,Howard,William,1813-04-08,M,rep,MI,Republican
3386,Irvine,William,1820-02-14,M,rep,NY,Republican
3390,Junkin,Benjamin,1822-11-12,M,rep,PA,Republican
3392,Kenyon,William,1820-12-13,M,rep,NY,Republican
3393,Kilgore,David,1804-04-03,M,rep,IN,Republican
3398,Leach,De,1822-11-23,M,rep,MI,Republican
3400,Lee,Moses,1805-05-29,M,rep,NY,Republican
3401,Longnecker,Henry,1820-04-17,M,rep,PA,Republican
3411,Millward,William,1822-06-30,M,rep,PA,Republican
3416,Morse,Freeman,1807-02-18,M,rep,ME,Republican
3419,Palmer,George,1818-01-13,M,rep,NY,Republican
3420,Parrott,Marcus,1828-10-27,M,rep,KS,Republican
3421,Pennington,William,1796-05-04,M,rep,NJ,Republican
3422,Perry,John,1811-08-02,M,rep,ME,Republican
3423,Pettit,John,1820-09-11,M,rep,IN,Republican
3425,Pottle,Emory,1815-07-04,M,rep,NY,Republican
3429,Reynolds,Edwin,1816-02-16,M,rep,NY,Republican
3432,Robinson,Christopher,1806-05-15,M,rep,RI,Republican
3433,Royce,Homer,1819-06-14,M,rep,VT,Republican
3443,Somes,Daniel,1815-05-20,M,rep,ME,Republican
3444,Spink,Cyrus,1793-03-24,M,rep,OH,Republican
3445,Spinner,Francis,1802-01-21,M,rep,NY,Republican
3447,Stanton,Benjamin,1809-06-04,M,rep,OH,Republican
3450,Stewart,William,1810-09-10,M,rep,PA,Republican
3452,Tappan,Mason,1817-10-20,M,rep,NH,Republican
3454,Ten Eyck,John,1814-03-12,M,sen,NJ,Republican
3455,Thayer,Eli,1819-06-11,M,rep,MA,Republican
3456,Theaker,Thomas,1812-02-01,M,rep,OH,Republican
3458,Tompkins,Cydnor,1810-11-08,M,rep,OH,Republican
3461,Wade,Edward,1802-11-22,M,rep,OH,Republican
3462,Washburn,Israel,1813-06-06,M,rep,ME,Republican
3463,Wells,Alfred,1814-05-27,M,rep,NY,Republican
3466,Wilson,James,1825-04-09,M,rep,IN,Republican
3468,Wood,John,1816-09-06,M,rep,PA,Republican
3469,Woodruff,John,1826-02-12,M,rep,CT,Republican
3472,Baker,Edward,1811-02-24,M,sen,OR,Republican
3475,Adams,Charles,1807-08-18,M,rep,MA,Republican
3476,Aldrich,Cyrus,1808-06-18,M,rep,MN,Republican
3479,Babbitt,Elijah,1795-07-29,M,rep,PA,Republican
3480,Bailey,Goldsmith,1823-07-17,M,rep,MA,Republican
3481,Baker,Stephen,1819-08-12,M,rep,NY,Republican
3484,Blair,Samuel,1821-12-05,M,rep,PA,Republican
3485,Blake,Harrison,1818-03-17,M,rep,OH,Republican
3489,Browning,Orville,1806-02-10,M,sen,IL,Republican
3491,Burnham,Alfred,1819-03-08,M,rep,CT,Republican
3493,Campbell,James,1820-02-08,M,rep,PA,Republican
3496,Chamberlain,Jacob,1802-08-01,M,rep,NY,Republican
3497,Chase,Salmon,1808-01-13,M,sen,OH,Republican
3498,Clark,Daniel,1809-10-24,M,sen,NH,Republican
3502,Collamer,Jacob,1791-01-08,M,sen,VT,Republican
3503,Conkling,Frederick,1816-08-22,M,rep,NY,Republican
3504,Conway,Martin,1827-11-19,M,rep,KS,Republican
3506,Corwin,Thomas,1794-07-29,M,rep,OH,Republican
3507,Cowan,Edgar,1815-09-19,M,sen,PA,Republican
3511,Curtis,Samuel,1805-02-03,M,rep,IA,Republican
3512,Cutler,William,1812-07-12,M,rep,OH,Republican
3513,Davis,William,1815-08-16,M,rep,PA,Republican
3515,Delano,Charles,1820-06-24,M,rep,MA,Republican
3517,Diven,Alexander,1809-02-10,M,rep,NY,Republican
3519,Dunn,William,1814-12-12,M,rep,IN,Republican
3520,Edgerton,Sidney,1818-08-17,M,rep,OH,Republican
3521,Edwards,Thomas,1795-12-16,M,rep,NH,Republican
3522,Ely,Alfred,1815-02-15,M,rep,NY,Republican
3523,Fessenden,Samuel,1815-03-07,M,rep,ME,Republican
3524,Fessenden,Thomas,1826-01-23,M,rep,ME,Republican
3527,Foster,Lafayette,1806-11-22,M,sen,CT,Republican
3529,Franchot,Richard,1816-06-02,M,rep,NY,Republican
3530,Granger,Bradley,1825-03-12,M,rep,MI,Republican
3531,Gurley,John,1813-12-09,M,rep,OH,Republican
3533,Hanchett,Luther,1825-10-25,M,rep,WI,Republican
3534,Harris,Ira,1802-05-31,M,sen,NY,Republican
3536,Hickman,John,1810-09-11,M,rep,PA,Republican
3537,Horton,Valentine,1802-01-29,M,rep,OH,Republican
3538,Hutchins,John,1812-07-25,M,rep,OH,Republican
3541,Kellogg,William,1814-07-08,M,rep,IL,Republican
3543,Lane,Henry,1811-02-24,M,sen,IN,Republican
3546,Loomis,Dwight,1821-07-27,M,rep,CT,Republican
3547,Low,Frederick,1828-06-30,M,rep,CA,Republican
3551,McKean,James,1821-08-05,M,rep,NY,Republican
3552,McKnight,Robert,1820-01-20,M,rep,PA,Republican
3553,McPherson,Edward,1830-07-31,M,rep,PA,Republican
3556,Mitchell,William,1807-01-19,M,rep,IN,Republican
3557,Morrill,Anson,1803-06-10,M,rep,ME,Republican
3558,Morris,Edward,1815-07-16,M,rep,PA,Republican
3560,Nixon,John,1820-08-31,M,rep,NJ,Republican
3563,Olin,Abram,1808-09-21,M,rep,NY,Republican
3566,Phelps,Timothy,1824-12-20,M,rep,CA,Republican
3567,Porter,Albert,1824-04-20,M,rep,IN,Republican
3568,Potter,John,1817-05-11,M,rep,WI,Republican
3571,Riddle,Albert,1816-05-28,M,rep,OH,Republican
3572,Scranton,George,1811-05-11,M,rep,PA,Republican
3573,Sedgwick,Charles,1815-03-15,M,rep,NY,Republican
3574,Sherman,Socrates,1801-07-22,M,rep,NY,Republican
3576,Sloan,Andrew,1820-06-12,M,rep,WI,Republican
3578,Spaulding,Elbridge,1809-02-24,M,rep,NY,Republican
3580,Stratton,John,1817-11-27,M,rep,NJ,Republican
3583,Train,Charles,1817-10-18,M,rep,MA,Republican
3584,Trimble,Carey,1813-09-13,M,rep,OH,Republican
3587,Verree,John,1817-03-09,M,rep,PA,Republican
3589,Walker,Amasa,1799-05-04,M,rep,MA,Republican
3590,Wall,William,1800-03-20,M,rep,NY,Republican
3591,Walton,Charles,1819-12-09,M,rep,ME,Republican
3592,Walton,Eliakim,1812-02-17,M,rep,VT,Republican
3593,Watts,John,1816-01-19,M,rep,NM,Republican
3594,White,Albert,1803-10-24,M,rep,IN,Republican
3596,Wilmot,David,1814-01-20,M,sen,PA,Republican
3598,Worcester,Samuel,1804-08-30,M,rep,OH,Republican
3599,Arnold,Samuel,1821-04-12,M,sen,RI,Republican
3600,Field,Richard,1803-12-31,M,sen,NJ,Republican
3602,Henderson,John,1826-11-16,M,sen,MO,Republican
3609,Arnold,Isaac,1815-11-30,M,rep,IL,Republican
3616,Brown,Benjamin,1826-05-28,M,sen,MO,Republican
3619,Clark,Ambrose,1810-02-19,M,rep,NY,Republican
3622,Conness,John,1821-09-22,M,sen,CA,Republican
3625,Daily,Samuel,,M,rep,NE,Republican
3627,Dixon,James,1814-08-05,M,sen,CT,Republican
3628,Doolittle,James,1815-01-03,M,sen,WI,Republican
3630,Foot,Solomon,1802-11-19,M,sen,VT,Republican
3631,Frank,Augustus,1826-07-17,M,rep,NY,Republican
3650,Littlejohn,De,1818-02-07,M,rep,NY,Republican
3652,Lovejoy,Owen,1811-01-06,M,rep,IL,Republican
3656,McBride,John,1832-08-22,M,rep,OR,Republican
3660,Morgan,Edwin,1811-02-08,M,sen,NY,Republican
3662,Mott,Gordon,1812-10-21,M,rep,NV,Republican
3663,Myers,Amos,1824-04-23,M,rep,PA,Republican
3667,Norton,Jesse,1812-12-25,M,rep,IL,Republican
3670,Perea,Francisco,1830-01-09,M,rep,NM,Republican
3672,Poston,Charles,1825-04-20,M,rep,AZ,Republican
3677,Shannon,Thomas,1827-09-21,M,rep,CA,Republican
3687,Van Valkenburgh,Robert,1821-09-04,M,rep,NY,Republican
3688,Van Winkle,Peter,1808-09-07,M,sen,WV,Republican
3689,Wade,Benjamin,1800-10-27,M,sen,OH,Republican
3691,Wallace,William,1811-07-19,M,rep,ID,Republican
3695,Wilder,Abel,1828-03-18,M,rep,KS,Republican
3696,Worthington,Henry,1828-02-09,M,rep,NV,Republican
3699,Farwell,Nathan,1812-02-24,M,sen,ME,Republican
3701,Alley,John,1817-01-07,M,rep,MA,Republican
3703,Barker,Abraham,1816-03-30,M,rep,PA,Republican
3704,Baxter,Portus,1806-12-04,M,rep,VT,Republican
3706,Bidwell,John,1819-08-05,M,rep,CA,Republican
3707,Blow,Henry,1817-07-15,M,rep,MO,Republican
3708,Brandegee,Augustus,1828-07-15,M,rep,CT,Republican
3712,Culver,Charles,1830-09-06,M,rep,PA,Republican
3713,Darling,William,1817-12-27,M,rep,NY,Republican
3714,Davis,Thomas,1810-08-22,M,rep,NY,Republican
3716,Defrees,Joseph,1812-05-13,M,rep,IN,Republican
3717,Deming,Henry,1815-05-23,M,rep,CT,Republican
3718,Denny,Arthur,1822-06-20,M,rep,WA,Republican
3719,Dodge,William,1805-09-04,M,rep,NY,Republican
3720,Dumont,Ebenezer,1814-11-23,M,rep,IN,Republican
3721,Farquhar,John,1818-12-20,M,rep,IN,Republican
3722,Fessenden,William,1806-10-16,M,sen,ME,Republican
3723,Goodwin,John,1824-10-18,M,rep,AZ,Republican
3726,Grimes,James,1816-10-20,M,sen,IA,Republican
3727,Grinnell,Josiah,1821-12-22,M,rep,IA,Republican
3731,Hart,Roswell,1824-08-04,M,rep,NY,Republican
3732,Henderson,James,1810-07-23,M,rep,OR,Republican
3733,Hill,Ralph,1827-10-12,M,rep,IN,Republican
3735,Holmes,Sidney,1815-08-14,M,rep,NY,Republican
3736,Howard,Jacob,1805-07-10,M,sen,MI,Republican
3737,Hubbard,Demas,1806-01-17,M,rep,NY,Republican
3738,Hubbard,John,1804-03-24,M,rep,CT,Republican
3740,Hubbell,James,1824-07-13,M,rep,OH,Republican
3741,Humphrey,James,1811-10-09,M,rep,NY,Republican
3745,Kellogg,Orlando,1809-06-18,M,rep,NY,Republican
3747,Kuykendall,Andrew,1815-03-03,M,rep,IL,Republican
3748,Lane,James,1814-06-22,M,sen,KS,Republican
3752,Longyear,John,1820-10-22,M,rep,MI,Republican
3753,McIndoe,Walter,1819-03-30,M,rep,WI,Republican
3755,McRuer,Donald,1826-03-10,M,rep,CA,Republican
3756,Morris,Daniel,1812-01-04,M,rep,NY,Republican
3757,Newell,William,1817-09-05,M,rep,NJ,Republican
3761,Raymond,Henry,1820-01-24,M,rep,NY,Republican
3762,Rice,Alexander,1818-08-30,M,rep,MA,Republican
3763,Rice,John,1816-02-05,M,rep,ME,Republican
3769,Sloan,Ithamar,1822-05-09,M,rep,WI,Republican
3771,Starr,John,1818-03-25,M,rep,NJ,Republican
3772,Stilwell,Thomas,1830-08-29,M,rep,IN,Republican
3776,Thayer,Martin,1819-01-27,M,rep,PA,Republican
3780,Warner,Samuel,1828-06-14,M,rep,CT,Republican
3782,Wentworth,John,1815-03-05,M,rep,IL,Republican
3784,Willey,Waitman,1811-10-18,M,sen,WV,Republican
3785,Williams,George,1823-03-26,M,sen,OR,Republican
3788,Yates,Richard,1815-01-18,M,sen,IL,Republican
3789,Cattell,Alexander,1816-02-12,M,sen,NJ,Republican
3790,Fogg,George,1813-05-26,M,sen,NH,Republican
3791,Fowler,Joseph,1820-08-31,M,sen,TN,Republican
3793,Ross,Edmund,1826-12-07,M,sen,KS,Republican
3794,Anderson,George,1832-05-22,M,rep,MO,Republican
3795,Ashley,Delos,1828-02-19,M,rep,NV,Republican
3796,Ashley,James,1824-11-14,M,rep,OH,Republican
3797,Baldwin,John,1809-09-28,M,rep,MA,Republican
3801,Blackburn,William,1820-07-24,M,rep,LA,Republican
3804,Bromwell,Henry,1823-08-26,M,rep,IL,Republican
3805,Broomall,John,1816-01-19,M,rep,PA,Republican
3806,Buckland,Ralph,1812-01-20,M,rep,OH,Republican
3807,Burleigh,Walter,1820-10-25,M,rep,DK,Republican
3808,Callis,John,1828-01-03,M,rep,AL,Republican
3811,Clarke,Reader,1812-05-18,M,rep,OH,Republican
3813,Cole,Cornelius,1822-09-17,M,sen,CA,Republican
3814,Colfax,Schuyler,1823-03-23,M,rep,IN,Republican
3815,Corbett,Henry,1827-02-18,M,sen,OR,Republican
3816,Corley,Manuel,1823-02-10,M,rep,SC,Republican
3818,Delano,Columbus,1809-06-04,M,rep,OH,Republican
3820,Dodge,Grenville,1831-04-12,M,rep,IA,Republican
3821,Donnelly,Ignatius,1831-11-03,M,rep,MN,Republican
3822,Drake,Charles,1811-04-11,M,sen,MO,Republican
3823,Driggs,John,1813-03-08,M,rep,MI,Republican
3824,Eckley,Ephraim,1811-12-09,M,rep,OH,Republican
3825,Eggleston,Benjamin,1816-01-03,M,rep,OH,Republican
3826,Eliot,Thomas,1808-03-20,M,rep,MA,Republican
3827,Elliott,James,1823-04-22,M,rep,AR,Republican
3828,Fields,William,1804-02-13,M,rep,NY,Republican
3829,Finney,Darwin,1814-08-11,M,rep,PA,Republican
3830,Flanders,Alvan,1825-08-02,M,rep,WA,Republican
3831,French,John,1819-05-28,M,rep,NC,Republican
3833,Goss,James,1820-08-09,M,rep,SC,Republican
3834,Gravely,Joseph,1828-09-25,M,rep,MO,Republican
3835,Griswold,John,1822-11-11,M,rep,NY,Republican
3837,Hamilton,Cornelius,1821-01-02,M,rep,OH,Republican
3838,Harding,Abner,1807-02-10,M,rep,IL,Republican
3839,Harlan,James,1820-08-26,M,sen,IA,Republican
3840,Haughey,Thomas,,M,rep,AL,Republican
3841,Higby,William,1813-08-18,M,rep,CA,Republican
3842,Hinds,James,1833-12-05,M,rep,AR,Republican
3846,Hubbard,Asahel,1819-01-19,M,rep,IA,Republican
3847,Hubbard,Chester,1814-11-25,M,rep,WV,Republican
3849,Hulburd,Calvin,1809-06-05,M,rep,NY,Republican
